131520,16,  8, 22937435.0870,26.00,15.39,198.17, 8.88, 4.59, -25099.57, -1667353.5242, 21365541.6562,-15557674.2014
131520,16, 14, 20593093.1760,38.00,42.27,143.55, 3.55, 2.12, -27081.86,-18667871.5968, 18272069.0744, -4007596.0505
131520,16, 16, 19317407.4150,33.00,63.13,301.27, 2.68, 1.64,  10662.45, -1377357.5557, 22373100.5047, 13779334.7259
131520,16, 26, 20067634.7580,30.00,54.25,  8.05, 2.94, 1.79, -98743.11, -8588479.2723, 14911618.3939, 20205761.1483
131520,16, 27, 20223904.2760,38.00,46.13,175.71, 3.31, 2.10, 106468.61,-11607436.6905, 23132518.4323, -5447424.7457
131520,16, 31, 21034335.0010,36.00,39.84, 60.74, 3.73, 2.20,  46836.70,-20098038.7582,  8415929.4168, 15524688.4895
131520,16, 32, 22593854.4950,19.00,20.70,146.87, 6.71, 3.21,-158649.94,-19444028.3504, 13876509.7880,-11519698.3696
131520,16, 87, 35818931.5520,37.00,51.62,126.85, 3.05, 1.84,  29285.93,-32313976.6614, 27099685.1852,   666720.8218
131520,16, 88, 36197471.0290,29.00,46.33,234.86, 3.30, 2.18, -22313.89,  4269228.5093, 41933263.0609, -1074375.2619
131520,16, 90, 37309415.8130,40.00,33.02,110.02, 4.38, 2.50, -72731.59,-39639332.8812, 14464774.1255,   150566.5346
131520,16, 91, 38140070.1190,35.00,22.82,253.28, 6.13, 3.74, -28169.51, 21804888.7956, 36033097.6144, -1444644.1586
131520,16, 92, 35938755.0340,35.00,49.60,182.72, 3.14, 2.00,-195706.04,-15741764.3947, 37824864.4365, -9026188.6593
131520,16, 94, 38337157.9820,30.00,21.12,157.79, 6.59, 3.43,  13191.21,-25815620.8921, 23499073.2831,-23749882.5687
131520,16, 95, 35119723.7600,32.00,66.94,226.84, 2.60, 1.66,-184803.20, -7100412.3016, 40970081.7565,  6061209.4546
131520,16, 96, 36092982.2920,30.00,49.98,308.49, 3.12, 1.88,  40486.22,  6197395.6603, 31999302.0730, 27041574.9831
131520,16,100, 23503085.5060,27.00,23.50,293.78, 5.96, 3.34, 103420.59, 14211503.9789, 19052859.9775, 14617638.9563
131521,17,  3, 22339323.9440,37.00,22.59,264.79, 6.12, 3.69,  -8626.57, 13547191.2647, 22517307.5479,  4004824.8617
131521,17,  8, 22936802.0890,27.00,15.40,198.17, 8.77, 4.59, -25099.57, -1668634.4914, 21367074.6054,-15555428.2277
131521,17, 14, 20593638.6260,38.00,42.26,143.55, 3.51, 2.12, -27081.86,-18667750.4957, 18271461.6652, -4010729.1543
