461656,17, 10, 20606768.7630,36.00,62.67,334.78, 2.69, 4.29,  36375.86, -4358420.1873, 19594772.7910, 17344936.2706
461656,17, 12, 21837607.3240,40.00,37.79, 81.62, 3.90, 5.84, 108653.40,-22835712.9676,  8841430.5652,  9869047.4934
461656,17, 14, 23707610.6290,34.00,21.92,296.37, 6.36, 8.27, -26890.69, 13747256.0319, 17565733.4166, 14823273.0499
461656,17, 15, 24870860.3440,31.00,10.25, 83.05,12.99, 9.67,-107126.03,-25758155.3408, -1843141.8480,  6819496.4751
461656,17, 18, 20096824.1390,30.00,81.02,108.36, 2.42, 3.97, 189836.69,-12942719.4710, 21463840.3986,  9109307.9605
461656,17, 21, 22866467.1890,33.00,25.04,195.51, 5.62, 8.17,-136990.90, -4129740.6578, 22680398.3495,-12344783.9364
461656,17, 24, 23087087.7790,34.00,25.24, 37.85, 5.58, 7.15, -12867.62,-15304585.9620,  2730426.7550, 21440717.5414
461656,17, 25, 21586682.1980,35.00,45.67,135.73, 3.34, 5.31,-149441.70,-19489423.1249, 17795080.2008, -1711647.4563
461656,17, 31, 23019467.1210,28.00,23.37,233.31, 6.00, 8.47,  47518.88,  7665463.0783, 24497475.2877, -5850696.2775
461656,17, 32, 22644211.3220,32.00,33.41,313.89, 4.33, 6.46,-158069.97,  7280280.0160, 16906264.1777, 19192083.1815
461656,17, 87, 36988906.8690,33.00,50.25,129.24, 3.11, 4.96,  16808.56,-32300820.2605, 27110534.8010,  -650553.5887
461656,17, 88, 37206554.4310,31.00,46.99,236.23, 3.27, 5.31, -15225.58,  4336207.4945, 41923155.4449,  -325405.4117
461656,17, 89, 36334417.8510,32.00,61.88,189.01, 2.71, 4.42,   3368.66,-14768221.2892, 39451521.9957, -1086832.2926
461656,17, 92, 36796624.1590,34.00,58.50, 30.66, 2.80, 4.40,-192992.71,-20617811.6117, 22068074.8556, 29518268.3672
461656,17, 93, 36447498.6130,30.00,67.12,169.38, 2.60, 4.23, -66912.99,-19690382.9735, 37478869.5064,  2265760.2728
461656,17, 95, 37276296.3030,32.00,50.57,343.81, 3.09, 4.84,-195062.32, -3769142.6047, 24453830.9074, 34256108.9266
461656,17, 96, 37609857.8430,31.00,42.50,198.48, 3.54, 5.73,  47399.92, -8138240.7305, 39639054.3409,-12325117.6177
461657,15, 10, 20606494.7250,32.00,62.68,334.78, 2.70, 4.29,  36375.86, -4360218.0934, 19596059.0801, 17343014.7888
461657,15, 12, 21837661.2110,37.00,37.79, 81.61, 3.91, 5.84, 108653.40,-22834800.3812,  8840511.4031,  9871952.3210
461657,15, 14, 23707405.8680,30.00,21.93,296.38, 6.39, 8.27, -26890.69, 13745514.2127, 17565150.5388, 14825606.8338
461657,15, 18, 20096877.7110,28.00,81.02,108.40, 2.43, 3.97, 189836.69,-12943757.3370, 21464321.9477,  9106497.8228
461657,15, 21, 22867019.3660,29.00,25.03,195.51, 5.65, 8.17,-136990.90, -4130409.4675, 22678805.0061,-12347332.1928
461657,15, 24, 23087739.4920,29.00,25.23, 37.85, 5.60, 7.15, -12867.62,-15305173.7144,  2727738.6467, 21440667.3973
461657,15, 87, 36988962.9720,31.00,50.25,129.24, 3.12, 4.96,  16808.58,-32300820.5438, 27110537.5910,  -650489.0031
461657,15, 88, 37206622.3820,29.00,46.99,236.23, 3.28, 5.31, -15225.58,  4336205.9368, 41923155.7798,  -325478.3103
461657,15, 89, 36334479.0660,31.00,61.88,189.01, 2.72, 4.42,   3368.68,-14768225.3390, 39451519.4132, -1086828.5430
461657,15, 92, 36796578.2650,33.00,58.51, 30.66, 2.81, 4.40,-192992.72,-20618871.3799, 22068752.0529, 29516996.8404
