461721.00000000, 22.30406167,114.18212333, 22.30400427,114.18212333
461722.00000000, 22.30406200,114.18213217, 22.30400427,114.18213217
461723.00000000, 22.30406183,114.18214050, 22.30400516,114.18214559
461724.00000000, 22.30406167,114.18214800, 22.30400516,114.18214800
461725.00000000, 22.30406100,114.18215533, 22.30400516,114.18215533
461726.00000000, 22.30406000,114.18216200, 22.30400516,114.18216200
461727.00000000, 22.30405750,114.18216750, 22.30400516,114.18216750
461728.00000000, 22.30405467,114.18217267, 22.30400516,114.18217267
461729.00000000, 22.30405200,114.18217800, 22.30400516,114.18217800
461730.00000000, 22.30404900,114.18218350, 22.30400516,114.18218350
461731.00000000, 22.30404717,114.18218967, 22.30400516,114.18218384
461732.00000000, 22.30404500,114.18219583, 22.30400427,114.18219148
461733.00000000, 22.30404383,114.18220183, 22.30400338,114.18220176
461734.00000000, 22.30404017,114.18220517, 22.30400337,114.18220511
461735.00000000, 22.30403700,114.18220750, 22.30400337,114.18220748
461736.00000000, 22.30403400,114.18220750, 22.30400337,114.18220748
461737.00000000, 22.30403083,114.18220550, 22.30400337,114.18220545
461738.00000000, 22.30402783,114.18220433, 22.30400337,114.18220429
461739.00000000, 22.30402583,114.18220417, 22.30400337,114.18220413
461740.00000000, 22.30402417,114.18220667, 22.30400337,114.18220666
461741.00000000, 22.30402217,114.18220817, 22.30400337,114.18220816
461742.00000000, 22.30402050,114.18220717, 22.30400337,114.18220716
461743.00000000, 22.30401883,114.18220567, 22.30400337,114.18220564
461744.00000000, 22.30401700,114.18220417, 22.30400337,114.18220415
461745.00000000, 22.30401567,114.18220333, 22.30400337,114.18220331
461746.00000000, 22.30401467,114.18220483, 22.30400337,114.18220481
461747.00000000, 22.30401350,114.18220750, 22.30400337,114.18220749
461748.00000000, 22.30401267,114.18220883, 22.30400337,114.18220882
461749.00000000, 22.30401167,114.18220983, 22.30400337,114.18220982
461750.00000000, 22.30401067,114.18221117, 22.30400337,114.18221117
