 92359,13,  2, 19864666.0140,39.00,58.11, 63.38, 2.81, 2.71,  77546.09,-17507721.0732, 14687291.4622, 13814604.4240
 92359,13,  5, 19984491.0100,43.00,52.41,356.89, 3.01, 2.74,  -6040.42, -6122639.9390, 15342766.0606, 20655035.3882
 92359,13,  6, 21658777.3320,36.00,28.60, 99.23, 4.97, 4.69, 123764.55,-25198477.2619,  7627822.1520,  3582296.7661
 92359,13, 13, 19558261.6810,44.00,64.33,170.50, 2.65, 2.60, -28377.18,-12198484.4955, 23559946.0868,  1304404.8844
 92359,13, 15, 21030219.6820,21.00,37.04,211.20, 3.96, 3.68,-107132.45, -1472778.0971, 25553505.3108, -6486407.2396
 92359,13, 29, 21103066.2130,24.00,34.88,314.07, 4.17, 3.37, 157960.74,  6758322.2635, 17179812.9147, 19091230.1128
 92359,13, 87, 35899718.3610,40.00,49.95,129.58, 3.12, 3.11,  28728.17,-32304072.3900, 27063338.9870,  -887629.8565
 92359,13, 89, 35221153.5390,40.00,63.47,190.02, 2.67, 2.59,  20484.48,-14659787.5207, 39556182.6720,   -46873.5393
 92359,13, 90, 37284696.8380,43.00,32.63,110.78, 4.42, 4.32, -72958.57,-39583105.0576, 14435670.2231,  -346677.3936
 92359,13, 92, 35143254.3710,41.00,81.68,299.78, 2.41, 2.33,-195597.58,-11411737.4765, 36480601.8591, 18355820.0714
 92359,13, 94, 34864055.6460,38.00,70.50, 88.85, 2.53, 2.48,  12914.02,-26212465.5421, 29031632.7065, 15512450.2555
 92359,13, 95, 35767845.6600,38.00,59.43,233.23, 2.77, 2.62,-185263.41, -2490215.2718, 42069052.9057,  4061953.2552
 92359,13, 99, 34913306.0980,41.00,70.24,355.03, 2.54, 2.40, -20834.43,-12420395.3149, 30237456.3947, 26500193.0027
 92360,14,  2, 19864707.6240,39.00,58.11, 63.40, 2.81, 2.71,  77546.09,-17509412.3424, 14687461.4814, 13812156.7126
 92360,14,  5, 19984756.6850,42.00,52.41,356.90, 3.01, 2.74,  -6040.42, -6124504.6332, 15340872.5599, 20655905.1486
 92360,14,  6, 21659170.4280,36.00,28.60, 99.24, 4.96, 4.69, 123764.55,-25198969.3563,  7627666.8283,  3579146.0027
 92360,14, 13, 19558005.9650,44.00,64.34,170.49, 2.64, 2.60, -28377.18,-12198637.6131, 23559674.1608,  1307591.6666
 92360,14, 15, 21029705.2060,21.00,37.05,211.21, 3.95, 3.68,-107132.45, -1473360.0514, 25554194.5859, -6483429.5872
 92360,14, 20, 21324535.5340,21.00,31.64,283.86, 4.53, 3.59, 148467.75, 10853822.8423, 21456051.5287, 11172400.0276
 92360,14, 29, 21102686.6750,25.00,34.89,314.07, 4.16, 3.37, 157960.73,  6757313.8042, 17182015.1927, 19089607.2130
 92360,14, 87, 35899803.4000,40.00,49.95,129.58, 3.11, 3.11,  28728.19,-32304073.4818, 27063337.0778,  -887677.6524
 92360,14, 89, 35221237.5830,39.00,63.47,190.02, 2.66, 2.59,  20484.50,-14659783.0328, 39556182.0522,   -46953.7244
 92360,14, 90, 37284781.7420,43.00,32.63,110.78, 4.41, 4.32, -72958.57,-39583106.5691, 14435666.4177,  -346724.5415
 92360,14, 92, 35143378.9650,41.00,81.68,299.80, 2.41, 2.33,-195597.58,-11410675.0676, 36479884.6543, 18357916.2564
 92360,14, 94, 34864084.8890,38.00,70.50, 88.86, 2.53, 2.48,  12914.03,-26212270.1315, 29033058.1713, 15510091.4545
 92360,14, 95, 35767879.7060,38.00,59.43,233.24, 2.77, 2.62,-185263.39, -2488919.8912, 42068897.1581,  4064427.3575
 92360,14, 99, 34913270.4780,41.00,70.25,355.03, 2.53, 2.40, -20834.44,-12420758.2400, 30238749.0287, 26498535.6002
 92361,14,  2, 19864749.1730,41.00,58.11, 63.41, 2.80, 2.71,  77546.08,-17511103.3128, 14687631.5182, 13809708.7127
 92361,14,  5, 19985022.6090,42.00,52.41,356.91, 3.00, 2.74,  -6040.42, -6126369.5041, 15338979.0822, 20656774.4640
 92361,14,  6, 21659563.4330,38.00,28.59, 99.25, 4.96, 4.69, 123764.55,-25199461.0718,  7627511.4548,  3575995.1632
 92361,14, 13, 19557750.6900,44.00,64.34,170.49, 2.64, 2.60, -28377.18,-12198790.5754, 23559401.8815,  1310778.4203
 92361,14, 15, 21029193.0240,22.00,37.05,211.21, 3.95, 3.68,-107132.45, -1473941.8806, 25554883.5282, -6480451.7950
 92361,14, 20, 21324356.0190,21.00,31.64,283.87, 4.53, 3.59, 148467.75, 10852536.0012, 21455311.1426, 11175032.0921
 92361,14, 29, 21102309.2270,24.00,34.89,314.06, 4.16, 3.37, 157960.73,  6756305.5592, 17184217.3422, 19087983.9078
 92361,14, 87, 35899887.9590,39.00,49.94,129.58, 3.11, 3.11,  28728.20,-32304074.5733, 27063335.1691,  -887725.4435
 92361,14, 89, 35221321.3310,40.00,63.47,190.02, 2.66, 2.59,  20484.52,-14659778.5438, 39556181.4326,   -47033.9092
 92361,14, 90, 37284866.2790,43.00,32.63,110.78, 4.41, 4.32, -72958.56,-39583108.0805, 14435662.6130,  -346771.6875
 92361,14, 92, 35143503.4030,41.00,81.67,299.82, 2.41, 2.33,-195597.58,-11409612.7640, 36479167.2981, 18360012.3449
 92361,14, 94, 34864114.1180,37.00,70.50, 88.88, 2.53, 2.48,  12914.04,-26212074.5122, 29034483.6066, 15507732.5704
 92361,14, 95, 35767913.9170,38.00,59.43,233.25, 2.77, 2.62,-185263.38, -2487624.5326, 42068741.2246,  4066901.4372
 92361,14, 99, 34913235.0930,41.00,70.25,355.03, 2.53, 2.40, -20834.45,-12421120.9762, 30240041.7148, 26496878.0559
 92362,14,  2, 19864790.8090,41.00,58.11, 63.43, 2.80, 2.71,  77546.08,-17512793.9856, 14687801.5720, 13807260.4231
 92362,14,  5, 19985288.2890,41.00,52.40,356.92, 3.00, 2.74,  -6040.42, -6128234.5511, 15337085.6283, 20657643.3341
 92362,14,  6, 21659956.5960,39.00,28.59, 99.26, 4.96, 4.69, 123764.55,-25199952.4082,  7627356.0320,  3572844.2485
 92362,14, 13, 19557495.4370,44.00,64.35,170.48, 2.64, 2.60, -28377.18,-12198943.3824, 23559129.2489,  1313965.1453
 92362,14, 15, 21028683.5480,23.00,37.06,211.21, 3.94, 3.68,-107132.45, -1474523.5852, 25555572.1380, -6477473.8626
 92362,14, 20, 21324174.5500,21.00,31.65,283.87, 4.53, 3.59, 148467.75, 10851248.8771, 21454570.5994, 11177663.9182
 92362,14, 29, 21101933.9380,21.00,34.90,314.05, 4.15, 3.37, 157960.73,  6755297.5276, 17186419.3645, 19086360.1963
 92362,14, 87, 35899972.5010,39.00,49.94,129.58, 3.11, 3.11,  28728.21,-32304075.6649, 27063333.2605,  -887773.2300
 92362,14, 89, 35221405.1580,40.00,63.47,190.02, 2.66, 2.59,  20484.54,-14659774.0556, 39556180.8123,   -47114.0938
 92362,14, 90, 37284950.8910,43.00,32.63,110.78, 4.40, 4.32, -72958.56,-39583109.5920, 14435658.8084,  -346818.8317
 92362,14, 92, 35143628.0580,41.00,81.67,299.84, 2.41, 2.33,-195597.58,-11408550.5660, 36478449.7903, 18362108.3373
 92362,14, 94, 34864143.3210,37.00,70.50, 88.89, 2.53, 2.48,  12914.04,-26211878.6841, 29035909.0125, 15505373.6034
 92362,14, 95, 35767947.9750,37.00,59.43,233.26, 2.76, 2.62,-185263.37, -2486329.1974, 42068585.1048,  4069375.4962
 92362,14, 99, 34913199.8090,42.00,70.25,355.03, 2.53, 2.40, -20834.46,-12421483.5229, 30241334.4527, 26495220.3702
 92363,14,  2, 19864832.6640,41.00,58.11, 63.44, 2.80, 2.71,  77546.08,-17514484.3594, 14687971.6432, 13804811.8449
 92363,14,  5, 19985553.8240,41.00,52.40,356.93, 3.00, 2.74,  -6040.43, -6130099.7748, 15335192.1976, 20658511.7592
 92363,14,  6, 21660349.6220,39.00,28.58, 99.26, 4.96, 4.69, 123764.55,-25200443.3659,  7627200.5588,  3569693.2570
 92363,14, 13, 19557240.2100,45.00,64.36,170.48, 2.64, 2.60, -28377.18,-12199096.0350, 23558856.2625,  1317151.8431
 92363,14, 15, 21028178.3250,25.00,37.07,211.22, 3.94, 3.68,-107132.45, -1475105.1653, 25556260.4151, -6474495.7898
 92363,14, 20, 21323992.0690,21.00,31.65,283.88, 4.52, 3.59, 148467.75, 10849961.4706, 21453829.8993, 11180295.5053
 92363,14, 29, 21101556.0410,20.00,34.90,314.05, 4.15, 3.37, 157960.73,  6754289.7088, 17188621.2602, 19084736.0783
 92363,14, 87, 35900057.2790,39.00,49.94,129.58, 3.11, 3.11,  28728.23,-32304076.7562, 27063331.3524,  -887821.0116
 92363,14, 89, 35221489.0670,40.00,63.47,190.02, 2.66, 2.59,  20484.56,-14659769.5677, 39556180.1918,   -47194.2781
 92363,14, 90, 37285035.2890,43.00,32.63,110.78, 4.40, 4.32, -72958.55,-39583111.1035, 14435655.0039,  -346865.9740
 92363,14, 92, 35143752.2650,41.00,81.67,299.86, 2.41, 2.33,-195597.59,-11407488.4741, 36477732.1305, 18364204.2343
 92363,14, 94, 34864172.6020,37.00,70.50, 88.90, 2.53, 2.48,  12914.05,-26211682.6468, 29037334.3889, 15503014.5540
 92363,14, 95, 35767982.4130,37.00,59.44,233.26, 2.76, 2.62,-185263.36, -2485033.8847, 42068428.7989,  4071849.5332
 92363,14, 99, 34913164.6290,42.00,70.26,355.03, 2.53, 2.40, -20834.47,-12421845.8812, 30242627.2426, 26493562.5424
 92364,13,  2, 19864874.5660,41.00,58.11, 63.46, 2.80, 2.71,  77546.08,-17516174.4356, 14688141.7313, 13802362.9772
 92364,13,  5, 19985820.0750,41.00,52.40,356.95, 3.00, 2.74,  -6040.43, -6131965.1760, 15333298.7895, 20659379.7394
 92364,13,  6, 21660742.8370,39.00,28.58, 99.27, 4.95, 4.69, 123764.55,-25200933.9446,  7627045.0361,  3566542.1905
 92364,13, 13, 19556984.8920,44.00,64.37,170.47, 2.64, 2.60, -28377.18,-12199248.5324, 23558582.9229,  1320338.5121
 92364,13, 15, 21027672.6220,26.00,37.08,211.22, 3.94, 3.68,-107132.45, -1475686.6210, 25556948.3596, -6471517.5768
 92364,13, 29, 21101179.8530,18.00,34.91,314.04, 4.15, 3.37, 157960.73,  6753282.1039, 17190823.0278, 19083111.5545
 92364,13, 87, 35900142.0390,39.00,49.94,129.58, 3.10, 3.11,  28728.24,-32304077.8480, 27063329.4438,  -887868.7886
 92364,13, 89, 35221572.9240,40.00,63.47,190.02, 2.66, 2.59,  20484.58,-14659765.0800, 39556179.5709,   -47274.4622
 92364,13, 90, 37285119.6300,43.00,32.63,110.78, 4.40, 4.32, -72958.55,-39583112.6149, 14435651.2001,  -346913.1145
 92364,13, 92, 35143876.9120,41.00,81.67,299.88, 2.40, 2.33,-195597.59,-11406426.4875, 36477014.3194, 18366300.0348
 92364,13, 94, 34864201.4780,37.00,70.50, 88.91, 2.52, 2.48,  12914.06,-26211486.4012, 29038759.7357, 15500655.4211
